OBJECTID,EY_PLA_ID,EMISSIONSYEAR,EM_LIM_CPL_ID,CPL_SHORT_NAME,CPL_POT_ID,CPL_PERMIT_FEE_IND,CPL_ON_EMIS_STATEMENT,CPL_SORT_ORDER,EMISSION_VALUE,TOT_WO_INSIG_VALUE
14749,33381,2019,160,224TM,HAPV,N,N,3,0.37485,0.37485
14750,33381,2019,165,XYLS,HAPV,N,N,3,0.3223,0.3223
14751,33381,2019,176,VOC,CAP,Y,Y,1,52.5413,52.5413
14752,33381,2019,44,ISPBZ,HAPV,N,N,3,0.00994,0.00994
14753,33381,2019,74,EBENZ,HAPV,N,N,3,0.07577,0.07577
14754,33381,2019,92,NHEXA,HAPV,N,N,3,0.29565,0.29565
14755,33035,2019,1,NOX,CAP,Y,Y,1,4.259488,4.259488
14756,33035,2019,176,VOC,CAP,Y,Y,1,0.2073265,0.2073265
14757,33035,2019,2,SO2,CAP,Y,Y,1,0.3170874,0.3170874
14758,33035,2019,3,CO,CAP,N,Y,1,2.914919,2.914919
14759,33035,2019,5,PM 10,CAP,Y,Y,1,0.25926016,0.25926016
14760,33035,2019,6,PM 2.5,CAP,N,Y,1,0.215916,0.215916
14761,33082,2019,1,NOX,CAP,Y,Y,1,0,0
14762,33082,2019,175,PM,N,N,N,4,0,0
14763,33082,2019,176,VOC,CAP,Y,Y,1,0,0
14764,33082,2019,2,SO2,CAP,Y,Y,1,0,0
14765,33082,2019,5,PM 10,CAP,Y,Y,1,0,0
14766,33048,2019,1,NOX,CAP,Y,Y,1,21.48699,21.48699
14767,33048,2019,112,MC,HAP,Y,N,2,0.054274,0.054274
14768,33048,2019,146,PERC,HAP,Y,N,2,0.0276304,0.0276304
14769,33048,2019,154,TCA1,HAPV,N,N,3,0.0029604,0.0029604
14770,33048,2019,176,VOC,CAP,Y,Y,1,13.44764,13.44764
14771,33048,2019,2,SO2,CAP,Y,Y,1,2.030341,2.030341
14772,33048,2019,3,CO,CAP,N,Y,1,59.19885,59.19885
14773,33048,2019,5,PM 10,CAP,Y,Y,1,5.9208,5.9208
14774,33048,2019,6,PM 2.5,CAP,N,Y,1,5.9208,5.9208
14775,33048,2019,94,HCL,HAP,Y,N,2,2.948065,2.948065
14776,33058,2019,1,NOX,CAP,Y,Y,1,0.801625,0.801625
14777,33058,2019,175,PM,N,N,N,4,0.19972712,0.19972712
14778,33058,2019,176,VOC,CAP,Y,Y,1,0.3938575,0.3938575
14779,33058,2019,2,SO2,CAP,Y,Y,1,0.3110265,0.3110265
14780,33058,2019,3,CO,CAP,N,Y,1,0.47462117,0.47462117
14781,33058,2019,5,PM 10,CAP,Y,Y,1,0.23252112,0.23252112
14782,33344,2019,176,VOC,CAP,Y,Y,1,13.1223368,13.1223368
14783,33239,2019,175,PM,N,N,N,4,0.2367255,0.2367255
14784,33239,2019,5,PM 10,CAP,Y,Y,1,0.1119066,0.1119066
14785,33193,2019,1,NOX,CAP,Y,Y,1,0.45,0.45
14786,33193,2019,175,PM,N,N,N,4,0,0
14787,33193,2019,176,VOC,CAP,Y,Y,1,0.02475,0.02475
14788,33193,2019,2,SO2,CAP,Y,Y,1,0.0027,0.0027
14789,33193,2019,3,CO,CAP,N,Y,1,0.378,0.378
14790,33193,2019,4,PB,CAP,Y,Y,1,0,0
14791,33193,2019,5,PM 10,CAP,Y,Y,1,0.00855,0.00855
14792,42398,2019,1,NOX,CAP,Y,Y,1,0.585858,0.585858
14793,42398,2019,3,CO,CAP,N,Y,1,0.084651,0.084651
14794,33190,2019,1,NOX,CAP,Y,Y,1,1.7164795,1.7164795
14795,33190,2019,175,PM,N,N,N,4,0.320214,0.320214
14796,33190,2019,176,VOC,CAP,Y,Y,1,0.229206125,0.229206125
14797,33190,2019,2,SO2,CAP,Y,Y,1,0.03269762,0.03269762
14798,33190,2019,3,CO,CAP,N,Y,1,3.4707808,3.4707808
14799,33190,2019,5,PM 10,CAP,Y,Y,1,0.320034,0.320034
14800,33206,2019,1,NOX,CAP,Y,Y,1,10.78638955,10.78638955
14801,33206,2019,175,PM,N,N,N,4,2.6596545,2.6596545
14802,33206,2019,176,VOC,CAP,Y,Y,1,1.09098743,1.09098743
14803,33206,2019,2,SO2,CAP,Y,Y,1,0.7900470165,0.7900470165
14804,33206,2019,3,CO,CAP,N,Y,1,39.8555424,39.8555424
14805,33206,2019,5,PM 10,CAP,Y,Y,1,2.6670822,2.6670822
14806,33206,2019,6,PM 2.5,CAP,N,Y,1,2.6670822,2.6670822
14807,33040,2019,1,NOX,CAP,Y,Y,1,5.1284284,5.1284284
14808,33040,2019,175,PM,N,N,N,4,0.340968,0.340968
14809,33040,2019,176,VOC,CAP,Y,Y,1,0.30524,0.30524
14810,33040,2019,2,SO2,CAP,Y,Y,1,0.037872,0.037872
14811,33040,2019,3,CO,CAP,N,Y,1,3.775466,3.775466
14812,33040,2019,5,PM 10,CAP,Y,Y,1,0.341049,0.341049
14813,33044,2019,1,NOX,CAP,Y,Y,1,0,0
14814,33044,2019,103,TCA,HAP,Y,N,2,0.03,0.03
14815,33044,2019,112,MC,HAP,Y,N,2,0.61,0.61
14816,33044,2019,137,2CLPR,HAPV,N,N,3,0.01,0.01
14817,33044,2019,14,BZ,HAPV,N,N,3,0.07,0.07
14818,33044,2019,146,PERC,HAP,Y,N,2,0.31,0.31
14819,33044,2019,148,TOLU,HAPV,N,N,3,1.81,1.81
14820,33044,2019,155,3CLET,HAPV,N,N,3,0.18,0.18
14821,33044,2019,163,VC,HAPV,N,N,3,0.23,0.23
14822,33044,2019,176,VOC,CAP,Y,Y,1,0.45,0.45
14823,33044,2019,179,TNMOC,N,Y,Y,4,1.16,1.16
14824,33044,2019,2,SO2,CAP,Y,Y,1,0,0
14825,33044,2019,202,TRS,N,Y,Y,4,0.75,0.75
14826,33044,2019,27,CTETL,HAPV,N,N,3,0,0
14827,33044,2019,3,CO,CAP,N,Y,1,0,0
14828,33044,2019,32,CL,HAP,Y,N,2,0.75,0.75
14829,33044,2019,5,PM 10,CAP,Y,Y,1,3.34,3.34
14830,33044,2019,6,PM 2.5,CAP,N,Y,1,1,1
14831,33044,2019,8,ACRNT,HAPV,N,N,3,0.17,0.17
14832,33044,2019,83,DCETH,HAPV,N,N,3,0.12,0.12
14833,33044,2019,94,HCL,HAP,Y,N,2,0,0
14834,33044,2019,95,HF,HAP,Y,N,2,0,0
14835,33385,2019,146,PERC,HAP,Y,N,2,0.833325,0.833325
14836,38446,2019,176,VOC,CAP,Y,Y,1,2.23,2.23
14837,33155,2019,1,NOX,CAP,Y,Y,1,14.05392295,14.05392295
14838,33155,2019,176,VOC,CAP,Y,Y,1,0.88686322,0.88686322
14839,33155,2019,2,SO2,CAP,Y,Y,1,0.083016525,0.083016525
14840,33155,2019,3,CO,CAP,N,Y,1,10.0956835,10.0956835
14841,33155,2019,5,PM 10,CAP,Y,Y,1,1.40976095,1.40976095
14842,33155,2019,6,PM 2.5,CAP,N,Y,1,1.0485198,1.0485198
14843,33334,2019,176,VOC,CAP,Y,Y,1,1.923,1.923
14844,42627,2019,1,NOX,CAP,Y,Y,1,6.263926,6.263926
14845,42627,2019,176,VOC,CAP,Y,Y,1,0.1405865,0.1405865
14846,42627,2019,2,SO2,CAP,Y,Y,1,0.161920159,0.161920159
14847,42627,2019,3,CO,CAP,N,Y,1,0.406479,0.406479
14848,42627,2019,5,PM 10,CAP,Y,Y,1,0.0889005,0.0889005
14849,33057,2019,1,NOX,CAP,Y,Y,1,1.765,1.765
14850,33057,2019,175,PM,N,N,N,4,0.13414,0.13414
14851,33057,2019,176,VOC,CAP,Y,Y,1,0.098075,0.098075
14852,33057,2019,2,SO2,CAP,Y,Y,1,0.01059,0.01059
14853,33057,2019,3,CO,CAP,N,Y,1,1.4826,1.4826
14854,33057,2019,4,PB,CAP,Y,Y,1,0,0
14855,33057,2019,5,PM 10,CAP,Y,Y,1,0.13414,0.13414
14856,33195,2019,1,NOX,CAP,Y,Y,1,0.0293,0.0293
14857,33195,2019,175,PM,N,N,N,4,0.0637,0.0637
14858,33195,2019,176,VOC,CAP,Y,Y,1,0.02741,0.02741
14859,33195,2019,2,SO2,CAP,Y,Y,1,0.022762,0.022762
14860,33195,2019,3,CO,CAP,N,Y,1,0.09268,0.09268
14861,33195,2019,5,PM 10,CAP,Y,Y,1,0.042922,0.042922
14862,33312,2019,1,NOX,CAP,Y,Y,1,0,0
14863,33312,2019,110,MTBE,HAPV,N,N,3,0.000975,0.000975
14864,33312,2019,14,BZ,HAPV,N,N,3,0.43599,0.43599
14865,33312,2019,148,TOLU,HAPV,N,N,3,0.70527,0.70527
14866,33312,2019,160,224TM,HAPV,N,N,3,0.469535,0.469535
14867,33312,2019,165,XYLS,HAPV,N,N,3,0.46922,0.46922
14868,33312,2019,176,VOC,CAP,Y,Y,1,70.18807,70.18807
14869,33312,2019,2,SO2,CAP,Y,Y,1,0,0
14870,33312,2019,3,CO,CAP,N,Y,1,0,0
14871,33312,2019,44,ISPBZ,HAPV,N,N,3,0.00795,0.00795
14872,33312,2019,5,PM 10,CAP,Y,Y,1,0,0
14873,33312,2019,6,PM 2.5,CAP,N,Y,1,0,0
14874,33312,2019,74,EBENZ,HAPV,N,N,3,0.107645,0.107645
14875,33312,2019,92,NHEXA,HAPV,N,N,3,0.409346,0.409346
14876,42003,2019,1,NOX,CAP,Y,Y,1,0.5156775,0.5156775
14877,42003,2019,176,VOC,CAP,Y,Y,1,0.01806,0.01806
14878,42003,2019,2,SO2,CAP,Y,Y,1,0.01849,0.01849
14879,42003,2019,3,CO,CAP,N,Y,1,0.363995,0.363995
14880,42003,2019,5,PM 10,CAP,Y,Y,1,0.01763,0.01763
14881,41521,2019,1,NOX,CAP,Y,Y,1,0.464,0.464
14882,41521,2019,3,CO,CAP,N,Y,1,0.114,0.114
14883,39320,2019,1,NOX,CAP,Y,Y,1,0.670532,0.670532
14884,39320,2019,176,VOC,CAP,Y,Y,1,0.0911475,0.0911475
14885,39320,2019,2,SO2,CAP,Y,Y,1,0.000243,0.000243
14886,39320,2019,3,CO,CAP,N,Y,1,0.813916,0.813916
14887,39320,2019,5,PM 10,CAP,Y,Y,1,0.003078,0.003078
14888,33046,2019,1,NOX,CAP,Y,Y,1,0,0
14889,33046,2019,175,PM,N,N,N,4,0,0
14890,33046,2019,176,VOC,CAP,Y,Y,1,0,0
14891,33046,2019,2,SO2,CAP,Y,Y,1,0,0
14892,33046,2019,3,CO,CAP,N,Y,1,0,0
14893,33046,2019,5,PM 10,CAP,Y,Y,1,0,0
14894,33153,2019,1,NOX,CAP,Y,Y,1,19.7069389,19.7069389
14895,33153,2019,175,PM,N,N,N,4,5.450461,5.450461
14896,33153,2019,176,VOC,CAP,Y,Y,1,0.8964687,0.8964687
14897,33153,2019,182,ASC,HAP,N,N,2,0,0
14898,33153,2019,184,CDC,HAP,N,N,2,0.0020903133,0.0020903133
14899,33153,2019,188,CRC,HAP,N,N,2,0,0
14900,33153,2019,192,HGC,HAP,N,N,2,0.0091346759,0.0091346759
14901,33153,2019,193,MNC,HAP,N,N,2,0,0
14902,33153,2019,194,NIC,HAP,N,N,2,0,0
14903,33153,2019,2,SO2,CAP,Y,Y,1,0.554629,0.554629
14904,33153,2019,3,CO,CAP,N,Y,1,27.6044578,27.6044578
14905,33153,2019,4,PB,CAP,Y,Y,1,0.016800084,0.016800084
14906,33153,2019,5,PM 10,CAP,Y,Y,1,3.7722612,3.7722612
14907,33153,2019,6,PM 2.5,CAP,N,Y,1,3.736119,3.736119
14908,33153,2019,94,HCL,HAP,Y,N,2,0.02566797,0.02566797
14909,39695,2019,1,NOX,CAP,Y,Y,1,0.3725,0.3725
14910,39695,2019,175,PM,N,N,N,4,0.01625,0.01625
14911,39695,2019,176,VOC,CAP,Y,Y,1,0.04,0.04
14912,39695,2019,2,SO2,CAP,Y,Y,1,0.01125,0.01125
14913,39695,2019,3,CO,CAP,N,Y,1,0.1675,0.1675
14914,39695,2019,5,PM 10,CAP,Y,Y,1,0.01625,0.01625
14915,33298,2019,1,NOX,CAP,Y,Y,1,0.03,0.03
14916,33298,2019,175,PM,N,N,N,4,0.1505,0.1505
14917,33298,2019,176,VOC,CAP,Y,Y,1,0.00025,0.00025
14918,33298,2019,2,SO2,CAP,Y,Y,1,0.026625,0.026625
14919,33298,2019,3,CO,CAP,N,Y,1,0.00625,0.00625
14920,33298,2019,5,PM 10,CAP,Y,Y,1,0.088715,0.088715
14921,41855,2019,1,NOX,CAP,Y,Y,1,2.202315,2.202315
14922,41855,2019,176,VOC,CAP,Y,Y,1,0.071405,0.071405
14923,41855,2019,2,SO2,CAP,Y,Y,1,0.033365,0.033365
14924,41855,2019,3,CO,CAP,N,Y,1,0.402135,0.402135
14925,41855,2019,5,PM 10,CAP,Y,Y,1,0.02402,0.02402
14926,33183,2019,1,NOX,CAP,Y,Y,1,1.228368,1.228368
14927,33183,2019,176,VOC,CAP,Y,Y,1,0.021624,0.021624
14928,33183,2019,2,SO2,CAP,Y,Y,1,0,0
14929,33183,2019,3,CO,CAP,N,Y,1,0.082068,0.082068
14930,33183,2019,5,PM 10,CAP,Y,Y,1,0,0
14931,33271,2019,1,NOX,CAP,Y,Y,1,0.055,0.055
14932,33271,2019,175,PM,N,N,N,4,0.0502075,0.0502075
14933,33271,2019,176,VOC,CAP,Y,Y,1,0.003025,0.003025
14934,33271,2019,2,SO2,CAP,Y,Y,1,0.00033,0.00033
14935,33271,2019,3,CO,CAP,N,Y,1,0.0462,0.0462
14936,33271,2019,4,PB,CAP,Y,Y,1,0,0
14937,33271,2019,5,PM 10,CAP,Y,Y,1,0.0221065,0.0221065
14938,42936,2019,1,NOX,CAP,Y,Y,1,3.32302,3.32302
14939,42936,2019,176,VOC,CAP,Y,Y,1,0.0785975,0.0785975
14940,42936,2019,3,CO,CAP,N,Y,1,4.5593875,4.5593875
14941,42936,2019,5,PM 10,CAP,Y,Y,1,0.0711975,0.0711975
14942,42936,2019,6,PM 2.5,CAP,N,Y,1,0.0711975,0.0711975
14943,33295,2019,1,NOX,CAP,Y,Y,1,1.1574275,1.1574275
14944,33295,2019,175,PM,N,N,N,4,0.054625,0.054625
14945,33295,2019,176,VOC,CAP,Y,Y,1,6.87917875,6.87917875
14946,33295,2019,2,SO2,CAP,Y,Y,1,0.0043125,0.0043125
14947,33295,2019,3,CO,CAP,N,Y,1,0.6195265,0.6195265
14948,33295,2019,4,PB,CAP,Y,Y,1,3.5938e-06,3.5938e-06
14949,33295,2019,5,PM 10,CAP,Y,Y,1,0.054625,0.054625
14950,33075,2019,1,NOX,CAP,Y,Y,1,1.123755,1.123755
14951,33075,2019,175,PM,N,N,N,4,0.02565,0.02565
14952,33075,2019,176,VOC,CAP,Y,Y,1,0.02109,0.02109
14953,33075,2019,2,SO2,CAP,Y,Y,1,0.19152,0.19152
14954,33075,2019,3,CO,CAP,N,Y,1,0.20805,0.20805
14955,33075,2019,5,PM 10,CAP,Y,Y,1,0.02565,0.02565
14956,40719,2019,1,NOX,CAP,Y,Y,1,0.05,0.05
14957,40719,2019,176,VOC,CAP,Y,Y,1,0.00265,0.00265
14958,40719,2019,2,SO2,CAP,Y,Y,1,0.0003,0.0003
14959,40719,2019,3,CO,CAP,N,Y,1,0.01,0.01
14960,40719,2019,5,PM 10,CAP,Y,Y,1,0.0015,0.0015
14961,33668,2019,146,PERC,HAP,Y,N,2,1.863125,1.863125
14962,33338,2019,146,PERC,HAP,Y,N,2,0.90785,0.90785
14963,33336,2019,146,PERC,HAP,Y,N,2,0.281569,0.281569
14964,33759,2019,146,PERC,HAP,Y,N,2,0.521675,0.521675
14965,33758,2019,146,PERC,HAP,Y,N,2,1.01625,1.01625
14966,33741,2019,146,PERC,HAP,Y,N,2,0.304875,0.304875
14967,33736,2019,146,PERC,HAP,Y,N,2,0.53387,0.53387
14968,33321,2019,146,PERC,HAP,Y,N,2,0.542,0.542
14969,33791,2019,146,PERC,HAP,Y,N,2,0.372625,0.372625
14970,33785,2019,146,PERC,HAP,Y,N,2,0.575875,0.575875
14971,33777,2019,146,PERC,HAP,Y,N,2,0.47425,0.47425
14972,33775,2019,146,PERC,HAP,Y,N,2,0.304875,0.304875
14973,33843,2019,146,PERC,HAP,Y,N,2,0.60975,0.60975
14974,33842,2019,146,PERC,HAP,Y,N,2,0.508125,0.508125
14975,33840,2019,146,PERC,HAP,Y,N,2,0.49322,0.49322
14976,33838,2019,146,PERC,HAP,Y,N,2,1.01625,1.01625
14977,33837,2019,146,PERC,HAP,Y,N,2,0.813,0.813
14978,33836,2019,146,PERC,HAP,Y,N,2,0.813,0.813
14979,33833,2019,146,PERC,HAP,Y,N,2,0.542,0.542
14980,33547,2019,146,PERC,HAP,Y,N,2,0.508125,0.508125
14981,33830,2019,146,PERC,HAP,Y,N,2,1.050125,1.050125
14982,33829,2019,146,PERC,HAP,Y,N,2,0.50439875,0.50439875
14983,33828,2019,146,PERC,HAP,Y,N,2,0.20325,0.20325
14984,33826,2019,146,PERC,HAP,Y,N,2,0.39024,0.39024
14985,33824,2019,146,PERC,HAP,Y,N,2,0.914625,0.914625
14986,33819,2019,146,PERC,HAP,Y,N,2,0.66395,0.66395
14987,33813,2019,146,PERC,HAP,Y,N,2,0.20325,0.20325
14988,33890,2019,146,PERC,HAP,Y,N,2,1.0006675,1.0006675
14989,33886,2019,146,PERC,HAP,Y,N,2,0.7703175,0.7703175
14990,33146,2019,1,NOX,CAP,Y,Y,1,2.024,2.024
14991,33146,2019,176,VOC,CAP,Y,Y,1,0.104325,0.104325
14992,33146,2019,2,SO2,CAP,Y,Y,1,0.011283,0.011283
14993,33146,2019,3,CO,CAP,N,Y,1,1.595,1.595
14994,33146,2019,5,PM 10,CAP,Y,Y,1,0.14250078,0.14250078
14995,33146,2019,6,PM 2.5,CAP,N,Y,1,0.14250078,0.14250078
14996,33063,2019,1,NOX,CAP,Y,Y,1,1.5704,1.5704
14997,33063,2019,176,VOC,CAP,Y,Y,1,0.08346,0.08346
14998,33063,2019,2,SO2,CAP,Y,Y,1,0.10322,0.10322
14999,33063,2019,3,CO,CAP,N,Y,1,0.338,0.338
15000,33063,2019,5,PM 10,CAP,Y,Y,1,0.1105,0.1105
15001,33348,2019,176,VOC,CAP,Y,Y,1,1.008,1.008
15002,33184,2019,175,PM,N,N,N,4,15.1524121025,15.1524121025
15003,33184,2019,5,PM 10,CAP,Y,Y,1,3.504898063,3.504898063
15004,33071,2019,1,NOX,CAP,Y,Y,1,12.0250125,12.0250125
15005,33071,2019,176,VOC,CAP,Y,Y,1,0.34934179,0.34934179
15006,33071,2019,2,SO2,CAP,Y,Y,1,0.005021724,0.005021724
15007,33071,2019,3,CO,CAP,N,Y,1,2.5467403,2.5467403
15008,33071,2019,5,PM 10,CAP,Y,Y,1,0.0468666381,0.0468666381
15009,33144,2019,1,NOX,CAP,Y,Y,1,2.031,2.031
15010,33144,2019,175,PM,N,N,N,4,0.154356,0.154356
15011,33144,2019,176,VOC,CAP,Y,Y,1,0.111705,0.111705
15012,33144,2019,2,SO2,CAP,Y,Y,1,0.012186,0.012186
15013,33144,2019,3,CO,CAP,N,Y,1,1.70604,1.70604
15014,33144,2019,4,PB,CAP,Y,Y,1,0,0
15015,33144,2019,5,PM 10,CAP,Y,Y,1,0.154356,0.154356
15016,33762,2019,146,PERC,HAP,Y,N,2,0.03218125,0.03218125
15017,33784,2019,146,PERC,HAP,Y,N,2,1.2195,1.2195
15018,42383,2019,1,NOX,CAP,Y,Y,1,0.011167,0.011167
15019,42383,2019,176,VOC,CAP,Y,Y,1,7.15e-05,7.15e-05
15020,42383,2019,2,SO2,CAP,Y,Y,1,1.3e-05,1.3e-05
15021,42383,2019,3,CO,CAP,N,Y,1,0.0010595,0.0010595
15022,42383,2019,5,PM 10,CAP,Y,Y,1,3.9e-05,3.9e-05
15023,33081,2019,1,NOX,CAP,Y,Y,1,23.897285,23.897285
15024,33081,2019,175,PM,N,N,N,4,0.006688,0.006688
15025,33081,2019,176,VOC,CAP,Y,Y,1,10.5685375,10.5685375
15026,33081,2019,2,SO2,CAP,Y,Y,1,1.90746654,1.90746654
15027,33081,2019,3,CO,CAP,N,Y,1,28.526199,28.526199
15028,33081,2019,4,PB,CAP,Y,Y,1,4.4e-07,4.4e-07
15029,33081,2019,5,PM 10,CAP,Y,Y,1,14.566358,14.566358
15030,42909,2019,1,NOX,CAP,Y,Y,1,2.19296,2.19296
15031,42909,2019,176,VOC,CAP,Y,Y,1,0.08395,0.08395
15032,42909,2019,2,SO2,CAP,Y,Y,1,0.002283,0.002283
15033,42909,2019,3,CO,CAP,N,Y,1,0.20283,0.20283
15034,42909,2019,5,PM 10,CAP,Y,Y,1,0.0285565,0.0285565
15035,42909,2019,6,PM 2.5,CAP,N,Y,1,0.0285565,0.0285565
15036,33243,2019,1,NOX,CAP,Y,Y,1,33.54869185,33.54869185
15037,33243,2019,175,PM,N,N,N,4,0,0
15038,33243,2019,176,VOC,CAP,Y,Y,1,2.94179925,2.94179925
15039,33243,2019,2,SO2,CAP,Y,Y,1,0.2336521917,0.2336521917
15040,33243,2019,3,CO,CAP,N,Y,1,19.13835415,19.13835415
15041,33243,2019,4,PB,CAP,Y,Y,1,1.54625e-05,1.54625e-05
15042,33243,2019,5,PM 10,CAP,Y,Y,1,1.6088707205,1.6088707205
15043,33243,2019,6,PM 2.5,CAP,N,Y,1,0.9662503705,0.9662503705
15044,33243,2019,94,HCL,HAP,Y,N,2,0,0
15045,33151,2019,1,NOX,CAP,Y,Y,1,1.4558252,1.4558252
15046,33151,2019,175,PM,N,N,N,4,0.05170352,0.05170352
15047,33151,2019,176,VOC,CAP,Y,Y,1,0.05845815,0.05845815
15048,33151,2019,2,SO2,CAP,Y,Y,1,0.1225390735,0.1225390735
15049,33151,2019,3,CO,CAP,N,Y,1,0.56035505,0.56035505
15050,33151,2019,4,PB,CAP,Y,Y,1,0,0
15051,33151,2019,5,PM 10,CAP,Y,Y,1,0.05170352,0.05170352
15052,33039,2019,1,NOX,CAP,Y,Y,1,0,0
15053,33039,2019,175,PM,N,N,N,4,0,0
15054,33039,2019,176,VOC,CAP,Y,Y,1,0,0
15055,33039,2019,2,SO2,CAP,Y,Y,1,0,0
15056,33039,2019,3,CO,CAP,N,Y,1,0,0
15057,33039,2019,5,PM 10,CAP,Y,Y,1,0,0
15058,33039,2019,94,HCL,HAP,Y,N,2,0,0
15059,41769,2019,1,NOX,CAP,Y,Y,1,0.1012,0.1012
15060,41769,2019,2,SO2,CAP,Y,Y,1,0.02288,0.02288
15061,41769,2019,3,CO,CAP,N,Y,1,0.0308,0.0308
15062,36070,2019,1,NOX,CAP,Y,Y,1,2.0929795,2.0929795
15063,36070,2019,176,VOC,CAP,Y,Y,1,0.07297945,0.07297945
15064,36070,2019,2,SO2,CAP,Y,Y,1,0.03309325,0.03309325
15065,36070,2019,3,CO,CAP,N,Y,1,0.15572445,0.15572445
15066,36070,2019,5,PM 10,CAP,Y,Y,1,0.0319975,0.0319975
15067,36070,2019,6,PM 2.5,CAP,N,Y,1,0.0036075,0.0036075
15068,39869,2019,1,NOX,CAP,Y,Y,1,0,0
15069,39869,2019,2,SO2,CAP,Y,Y,1,0,0
15070,39869,2019,3,CO,CAP,N,Y,1,0,0
15071,37564,2019,1,NOX,CAP,Y,Y,1,1.4063,1.4063
15072,37564,2019,176,VOC,CAP,Y,Y,1,0.03403,0.03403
15073,37564,2019,2,SO2,CAP,Y,Y,1,0.47232,0.47232
15074,37564,2019,3,CO,CAP,N,Y,1,0.09143,0.09143
15075,37564,2019,5,PM 10,CAP,Y,Y,1,0.02665,0.02665
15076,37575,2019,146,PERC,HAP,Y,N,2,1.321125,1.321125
15077,37657,2019,146,PERC,HAP,Y,N,2,0.101625,0.101625
15078,37664,2019,146,PERC,HAP,Y,N,2,0.08963325,0.08963325
15079,37824,2019,1,NOX,CAP,Y,Y,1,1.3458785,1.3458785
15080,37824,2019,176,VOC,CAP,Y,Y,1,0.06048235,0.06048235
15081,37824,2019,2,SO2,CAP,Y,Y,1,0.09969383,0.09969383
15082,37824,2019,3,CO,CAP,N,Y,1,0.66963275,0.66963275
15083,37824,2019,5,PM 10,CAP,Y,Y,1,0.051090025,0.051090025
15084,37824,2019,6,PM 2.5,CAP,N,Y,1,0.023332,0.023332
15085,40582,2019,1,NOX,CAP,Y,Y,1,0.136,0.136
15086,40582,2019,175,PM,N,N,N,4,0.007504,0.007504
15087,40582,2019,176,VOC,CAP,Y,Y,1,0.007504,0.007504
